,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,line_mode_code,product_code,product_name
10,1/1/2024 0:10,2.46441,47.48264,53.125,46.39756775,637.7314,76.05148,13.41146,16.16753,15.653929999999999,15.11863,39.901990000000005,1,1234,Product_1
11,1/1/2024 0:11,2.444734,47.91666,53.1684,46.39756775,635.6482,74.58654,13.41146,16.16753,15.84925,15.11863,39.78521,1,1234,Product_1
12,1/1/2024 0:12,2.460474,48.26389,53.125,46.39756775,630.0926,76.95988,13.34635,16.16753,15.73351,15.010129999999998,40.042840000000005,1,1234,Product_1
13,1/1/2024 0:13,2.4486689999999998,48.4375,53.1684,46.39756775,638.6574,75.6731,13.317420000000002,16.16753,15.84925,15.169270000000001,40.90296,1,1234,Product_1
14,1/1/2024 0:14,2.453588,48.56771,53.1684,46.39756775,632.4074,80.65949,13.38976,16.13136,15.53096,15.0897,41.82584,1,1234,Product_1
15,1/1/2024 0:15,2.455556,48.3941,53.125,46.39757,642.3611,78.13193000000001,13.353589999999999,16.21094,15.45139,15.12587,43.12774,1,1234,Product_1
16,1/1/2024 0:16,2.449653,48.3941,53.1684,46.310759999999995,630.2084,77.89381,13.30295,16.16753,15.89265,15.08247,43.599090000000004,1,1234,Product_1
17,1/1/2024 0:17,2.4634259999999997,48.4809,53.689240000000005,46.310760498046896,643.6343,77.30572,13.34635,16.16753,15.617770000000002,15.010129999999998,43.860820000000004,1,1234,Product_1
18,1/1/2024 0:18,2.445718,48.61111,53.125,46.310760498046896,632.9861,76.66199,13.34635,16.21094,15.81308,15.053529999999999,43.361309999999996,1,1234,Product_1
19,1/1/2024 0:19,2.46441,48.61111,53.1684,46.310760498046896,644.3287,78.49116,13.34635,16.13136,15.70457,15.08247,42.281620000000004,1,1234,Product_1
20,1/1/2024 0:20,2.445718,49.08854,53.03819,46.310760498046896,633.4491,76.95741,13.34635,16.16753,15.76968,15.11863,42.125640000000004,1,1234,Product_1
21,1/1/2024 0:21,2.460474,49.21875,53.125,46.310759999999995,626.2731,78.76208000000001,13.34635,16.16753,15.45139,15.11863,41.94852,1,1234,Product_1
22,1/1/2024 0:22,2.4486689999999998,48.78472,53.125,46.26736,635.4166,76.26164,13.41146,16.21094,15.653929999999999,15.08247,42.94177,1,1234,Product_1
23,1/1/2024 0:23,2.453588,49.08854,53.1684,46.267360687255895,635.4166,79.25443,13.34635,16.21094,15.81308,15.08247,44.50991,1,1234,Product_1
24,1/1/2024 0:24,2.453588,49.21875,53.03819,46.267360687255895,634.375,76.8876,13.317420000000002,16.124129999999997,15.77691,15.053529999999999,45.311859999999996,1,1234,Product_1
25,1/1/2024 0:25,2.449653,49.30555,53.1684,46.267360687255895,634.9537,75.76706,13.34635,16.1603,15.697339999999999,15.08247,45.52595,1,1234,Product_1
26,1/1/2024 0:26,2.459491,49.08854,53.1684,46.267360687255895,632.4074,75.63688,13.288479999999998,16.124129999999997,15.76968,15.08247,46.96096,1,1234,Product_1
27,1/1/2024 0:27,2.4486689999999998,48.78472,53.125,46.267360687255895,639.2361,75.62278,13.49826,16.13136,15.697339999999999,15.08247,47.86315,1,1234,Product_1
28,1/1/2024 0:28,2.46441,48.35069,53.1684,46.26736,641.3195,75.83797,13.41869,16.1603,15.653929999999999,15.010129999999998,47.59938,1,1234,Product_1
29,1/1/2024 0:29,2.444734,48.04688,53.125,46.22396,635.4166,73.64475999999999,13.288479999999998,16.21094,16.31944,15.053529999999999,46.548590000000004,1,1234,Product_1
30,1/1/2024 0:30,2.4634259999999997,47.91666,53.124996185302706,46.22395706,618.75,75.64877,13.23061,16.124129999999997,15.76968,15.08247,45.93287,1,1234,Product_1
31,1/1/2024 0:31,2.4486689999999998,47.78646,53.125,46.22395706,650.4630000000001,74.983,13.23061,16.1603,15.84925,15.11863,44.87056,1,1234,Product_1
32,1/1/2024 0:32,2.453588,48.61111,53.03819,46.22395706,631.5972,73.89424,13.447629999999998,16.16753,15.653929999999999,15.08247,44.865590000000005,1,1234,Product_1
33,1/1/2024 0:33,2.455556,48.4375,53.125,46.22395706,643.8657,71.37541999999999,13.34635,16.16753,15.73351,15.053529999999999,43.96774,1,1234,Product_1
34,1/1/2024 0:34,2.449653,49.08854,53.124996185302706,46.22395706,631.1342,72.02344000000001,13.317420000000002,16.13136,15.653929999999999,15.08247,42.6027,1,1234,Product_1
35,1/1/2024 0:35,2.460474,48.78472,53.124996185302706,46.22395706,628.2407,72.02461,13.382520000000001,16.13136,15.73351,15.08247,41.39991,1,1234,Product_1
36,1/1/2024 0:36,2.460474,48.78472,53.125,46.22396,628.2407,72.02461,13.382520000000001,16.13136,15.73351,15.08247,41.39991,1,1234,Product_1
37,1/1/2024 0:37,2.46441,48.69791,53.03819,46.18055,632.9861,73.75979,13.34635,16.124129999999997,15.820310000000001,15.053529999999999,40.85573,1,1234,Product_1
38,1/1/2024 0:38,2.4486689999999998,48.654509999999995,53.125,46.18055344,633.2176,71.75475,13.288479999999998,16.124129999999997,15.76968,15.11863,41.55402,1,1234,Product_1
39,1/1/2024 0:39,2.459491,48.82813,53.124996185302706,46.18055344,632.1759,73.06738,13.43316,16.21094,15.73351,15.06076,41.26163,1,1234,Product_1
40,1/1/2024 0:40,2.449653,49.26215,53.124996185302706,46.18055344,637.9630000000001,71.20819,13.34635,16.13136,15.653929999999999,15.11863,41.85915,1,1234,Product_1
41,1/1/2024 0:41,2.453588,49.26215,53.124996185302706,46.18055,637.9630000000001,73.73935999999999,13.252310000000001,16.16753,15.371820000000001,15.11863,41.067890000000006,1,1234,Product_1
42,1/1/2024 0:42,2.453588,49.04514,53.124996185302706,46.09375,640.5093,72.83128,13.32465,16.13136,15.76968,15.08247,40.51507,1,1234,Product_1
43,1/1/2024 0:43,2.4486689999999998,49.08854,53.124996185302706,46.09375,635.0695,73.57409,13.34635,16.0735,15.371820000000001,15.053529999999999,39.34237,1,1234,Product_1
44,1/1/2024 0:44,2.460474,48.871520000000004,53.125,46.09375,633.7963,73.37788,13.317420000000002,16.13136,15.653929999999999,15.11863,39.253009999999996,1,1234,Product_1
45,1/1/2024 0:45,2.4486689999999998,49.08854,53.03819,46.09375,638.7732,73.93829000000001,13.382520000000001,16.21094,15.653929999999999,15.11863,40.53074,1,1234,Product_1
46,1/1/2024 0:46,2.466377,49.13194,53.125,46.09375,630.3241,74.72399999999999,13.288479999999998,16.0735,15.820310000000001,15.08247,40.4134,1,1234,Product_1
47,1/1/2024 0:47,2.446702,49.13194,53.03819,46.05035,635.9954,74.23515,13.252310000000001,16.16753,15.49479,15.11863,40.81843,1,1234,Product_1
48,1/1/2024 0:48,2.460474,49.26215,53.125,46.05034637,628.2407,77.19415,13.288479999999998,16.16753,15.697339999999999,15.053529999999999,42.10035,1,1234,Product_1
49,1/1/2024 0:49,2.445718,49.04514,53.124996185302706,46.05034637,623.3796,78.18562,13.382520000000001,16.16753,15.371820000000001,15.08247,42.64946,1,1234,Product_1
50,1/1/2024 0:50,2.456539,49.435759999999995,53.124996185302706,46.05034637,630.4398,81.35645,13.317420000000002,16.21094,15.73351,15.08247,43.46804,1,1234,Product_1
51,1/1/2024 0:51,2.453588,49.34896,53.124996185302706,46.05034637,627.3148,78.20947,13.317420000000002,16.16753,15.53096,15.16204,43.59407,1,1234,Product_1
52,1/1/2024 0:52,2.45162,49.26215,53.124996185302706,46.05034637,641.8981,78.60271,13.41146,16.24711,15.98669,15.053529999999999,43.32441,1,1234,Product_1
53,1/1/2024 0:53,2.459491,49.30555,53.125,46.05034637,622.1064,77.45465,13.41146,16.21094,15.697339999999999,15.08247,42.33437,1,1234,Product_1
54,1/1/2024 0:54,2.4486689999999998,49.30555,53.03819,46.05035,633.4490000000001,77.40409,13.288479999999998,16.124129999999997,15.90712,15.11863,42.169959999999996,1,1234,Product_1
55,1/1/2024 0:55,2.46441,49.26215,53.125,46.00694,625.8102,77.41991,13.32465,16.2037,15.697339999999999,15.11863,40.52928,1,1234,Product_1
56,1/1/2024 0:56,2.445718,49.26215,53.125,46.00694275,632.4074,75.76465,13.56337,16.2037,15.653929999999999,15.11863,40.051970000000004,1,1234,Product_1
57,1/1/2024 0:57,2.460474,49.435759999999995,53.1684,46.00694275,634.1464,77.28145,13.628470000000002,16.21094,15.76968,15.053529999999999,39.996359999999996,1,1234,Product_1
58,1/1/2024 0:58,2.445718,49.21875,53.125,46.00694275,628.125,74.89201,13.534429999999999,16.16753,15.567129999999999,15.08247,40.286229999999996,1,1234,Product_1
59,1/1/2024 0:59,2.456539,49.30555,53.1684,46.00694275,634.9537,76.20724,13.679110000000001,16.16753,15.617770000000002,15.08247,40.247240000000005,1,1234,Product_1
60,1/1/2024 1:00,2.453588,49.08854,53.124996185302706,46.00694275,626.6204,73.98100000000001,13.49826,16.16753,15.653929999999999,15.11863,41.47252,1,1234,Product_1
61,1/1/2024 1:01,2.453588,49.08854,53.124996185302706,46.00694275,626.6204,73.98100000000001,13.49826,16.16753,15.653929999999999,15.11863,41.47252,1,1234,Product_1
62,1/1/2024 1:02,2.459491,49.04514,53.125,46.00694,626.6204,73.80122,13.5923,16.16753,15.697339999999999,15.010129999999998,40.97748,1,1234,Product_1
63,1/1/2024 1:03,2.445718,48.4809,53.03819,45.96354,635.5323,73.21678,13.5923,16.06626,15.81308,15.053529999999999,40.36092,1,1234,Product_1
64,1/1/2024 1:04,2.46441,47.78646,53.125,45.963539123535206,644.4445,73.02496,13.56337,16.16753,15.89265,15.08247,41.09885,1,1234,Product_1
65,1/1/2024 1:05,2.445718,47.04861,53.124996185302706,45.963539123535206,637.3843,72.14364,13.64294,16.21094,15.94329,15.11863,41.22064,1,1234,Product_1
66,1/1/2024 1:06,2.4634259999999997,47.092009999999995,53.124996185302706,45.963539123535206,644.6759,75.90371999999999,13.74421,16.13136,15.415220000000001,15.11863,40.64454,1,1234,Product_1
67,1/1/2024 1:07,2.4486689999999998,47.74305,53.125,45.963539123535206,632.2916,73.71216,13.5923,16.16753,15.697339999999999,15.08247,42.07414,1,1234,Product_1
68,1/1/2024 1:08,2.455556,46.48438,53.1684,45.963539123535206,627.4305,73.3241,13.5923,16.16753,15.653929999999999,15.08247,41.058820000000004,1,1234,Product_1
69,1/1/2024 1:09,2.453588,47.52604,53.168399810790994,45.963539123535206,637.7314,71.07111,13.68634,16.1603,15.567129999999999,15.11863,40.96247,1,1234,Product_1
70,1/1/2024 1:10,2.449653,48.04688,53.168399810790994,45.963539123535206,633.2176,72.02145,13.4838,16.24711,15.45139,15.0897,40.262859999999996,1,1234,Product_1
71,1/1/2024 1:11,2.460474,48.26389,53.1684,45.963539123535206,633.9119999999999,71.67192,13.650170000000001,16.0735,15.653929999999999,15.11863,39.92451,1,1234,Product_1
72,1/1/2024 1:12,2.4486689999999998,48.4375,53.125,45.963539123535206,637.3843,70.85339,13.5923,16.0735,15.993920000000001,15.053529999999999,39.0087,1,1234,Product_1
73,1/1/2024 1:13,2.465394,47.78646,53.1684,45.963539123535206,635.5324,73.46938,13.628470000000002,16.13136,15.76968,15.08247,39.55706,1,1234,Product_1
74,1/1/2024 1:14,2.445718,47.74305,53.1684,45.963539123535206,642.9398,70.75828,13.5923,16.13136,15.84925,15.053529999999999,40.06706,1,1234,Product_1
75,1/1/2024 1:15,2.46441,47.69965,53.125,45.96354,640.2778,71.52058000000001,13.64294,16.21094,15.81308,15.11863,41.518440000000005,1,1234,Product_1
76,1/1/2024 1:16,2.445718,47.56944,53.124996185302706,45.876740000000005,625.4630000000001,70.8231,13.5923,16.16753,15.49479,15.08247,41.47728,1,1234,Product_1
77,1/1/2024 1:17,2.456539,47.35243,53.125,45.876740000000005,623.7268,73.3572,13.614,16.13136,15.567129999999999,15.053529999999999,41.28136,1,1234,Product_1
78,1/1/2024 1:18,2.449653,47.48264,53.1684,45.96354,627.5463,71.57556,13.5272,16.124129999999997,15.653929999999999,15.08247,40.716770000000004,1,1234,Product_1
79,1/1/2024 1:19,2.449653,47.48264,53.1684,45.963539123535206,627.5463,71.57556,13.5272,16.124129999999997,15.653929999999999,15.08247,40.716770000000004,1,1234,Product_1
80,1/1/2024 1:20,2.459491,47.309020000000004,53.125,45.96354,642.2454,74.09569,13.614,16.124129999999997,15.567129999999999,15.053529999999999,40.2368,1,1234,Product_1
81,1/1/2024 1:21,2.445718,47.26563,53.03819,45.876740000000005,644.7916,75.33870999999999,13.59954,16.13136,15.76968,15.11863,39.650459999999995,1,1234,Product_1
82,1/1/2024 1:22,2.466377,47.26563,53.03819,45.96354,641.4352,76.76208000000001,13.56337,16.124129999999997,15.53096,15.053529999999999,39.09673,1,1234,Product_1
83,1/1/2024 1:23,2.444734,47.56944,53.1684,45.963539123535206,639.2361,74.95129,13.650170000000001,16.124129999999997,16.23987,15.010129999999998,38.467290000000006,1,1234,Product_1
84,1/1/2024 1:24,2.4683450000000002,47.26563,53.125,45.963539123535206,628.125,77.42485,13.628470000000002,16.2037,15.49479,15.08247,38.432390000000005,1,1234,Product_1
85,1/1/2024 1:25,2.441782,47.56944,53.124996185302706,45.963539123535206,633.5648,76.94546,13.59954,16.1603,15.53096,15.16204,38.99326,1,1234,Product_1
86,1/1/2024 1:26,2.460474,47.35243,53.124996185302706,45.963539123535206,632.0602,80.66911999999999,13.614,16.16753,15.697339999999999,15.08247,38.80087,1,1234,Product_1
87,1/1/2024 1:27,2.450637,47.309020000000004,53.125,45.963539123535206,641.6666,77.93871999999999,13.55613,16.16753,15.617770000000002,15.053529999999999,38.28796,1,1234,Product_1
88,1/1/2024 1:28,2.45162,47.309020000000004,53.03819,45.963539123535206,645.3704,79.64193,13.59954,16.16753,15.950520000000001,15.08247,38.05903,1,1234,Product_1
89,1/1/2024 1:29,2.459491,47.35243,53.03819,45.963539123535206,633.2175,77.65131,13.49826,16.16753,15.81308,15.0897,37.66324,1,1234,Product_1
90,1/1/2024 1:30,2.445718,47.26563,53.125,45.963539123535206,624.3055,77.7133,13.614,16.13136,15.84925,15.08247,37.44254,1,1234,Product_1
91,1/1/2024 1:31,2.466377,47.26563,53.03819,45.963539123535206,634.1435,76.95788,13.5923,16.16753,15.45139,15.11863,38.04627,1,1234,Product_1
92,1/1/2024 1:32,2.444734,47.48264,53.1684,45.963539123535206,631.9445,76.41271,13.715279999999998,16.16753,15.89265,15.08247,39.75016,1,1234,Product_1
93,1/1/2024 1:33,2.466377,47.69965,53.125,45.963539123535206,634.2593,78.53719,13.5923,16.16753,15.81308,15.11863,41.8152,1,1234,Product_1
94,1/1/2024 1:34,2.445718,47.78646,53.1684,45.963539123535206,629.9768,76.4585,13.68634,16.13136,15.89265,15.11863,41.58972,1,1234,Product_1
95,1/1/2024 1:35,2.459491,47.91666,53.168399810790994,45.963539123535206,635.5324,77.98872,13.5272,16.16753,15.85648,15.16204,42.2264,1,1234,Product_1
96,1/1/2024 1:36,2.459491,47.91666,53.1684,45.963539123535206,635.5324,77.98872,13.5272,16.16753,15.85648,15.16204,42.2264,1,1234,Product_1
97,1/1/2024 1:37,2.45162,48.17708,53.125,45.96354,639.4676,74.36434,13.56337,16.1603,15.77691,15.16204,41.53607,1,1234,Product_1
98,1/1/2024 1:38,2.459491,48.17708,53.1684,45.963539123535206,632.1759,73.06995,13.5923,16.16753,15.98669,15.11863,39.96175,1,1234,Product_1
99,1/1/2024 1:39,2.445718,48.35069,53.125,45.963539123535206,623.4954,73.35965999999999,13.5272,16.21094,15.73351,15.08247,39.611129999999996,1,1234,Product_1
100,1/1/2024 1:40,2.46441,48.26389,53.124996185302706,45.963539123535206,637.7314,73.44001999999999,13.614,16.16753,15.45139,15.11863,39.54619,1,1234,Product_1
101,1/1/2024 1:41,2.444734,48.35069,53.124996185302706,45.963539123535206,634.7222,72.79972,13.5272,16.124129999999997,15.697339999999999,15.11863,39.58981,1,1234,Product_1
102,1/1/2024 1:42,2.465394,48.4375,53.125,45.963539123535206,634.7222,73.23295999999999,13.5923,16.1603,15.617770000000002,15.08247,39.50881,1,1234,Product_1
103,1/1/2024 1:43,2.444734,48.35069,53.03819,45.963539123535206,625.4630000000001,71.66516999999999,13.534429999999999,16.06626,15.617770000000002,15.08247,40.41326,1,1234,Product_1
104,1/1/2024 1:44,2.456539,48.3941,53.125,45.963539123535206,627.7778,75.47958,13.64294,16.1603,15.697339999999999,15.053529999999999,41.43711,1,1234,Product_1
105,1/1/2024 1:45,2.4486689999999998,48.4375,53.03819,45.96354,639.3518,72.8404,13.5923,16.21094,15.76968,15.096929999999999,42.6238,1,1234,Product_1
106,1/1/2024 1:46,2.45162,48.61111,53.125,45.876740000000005,621.2963,74.1301,13.5923,16.16753,15.697339999999999,15.053529999999999,42.08079,1,1234,Product_1
107,1/1/2024 1:47,2.459491,48.78472,53.124996185302706,45.876735687255895,630.0926,71.24863,13.534429999999999,16.16753,15.697339999999999,15.0897,42.25031,1,1234,Product_1
108,1/1/2024 1:48,2.4486689999999998,48.82813,53.125,45.876735687255895,624.5369999999999,71.87115,13.650170000000001,16.1603,15.76968,15.08247,41.36744,1,1234,Product_1
109,1/1/2024 1:49,2.465394,48.91493,53.03819,45.876735687255895,645.8333,72.69481999999999,13.59954,16.16753,15.567129999999999,15.08247,41.753190000000004,1,1234,Product_1
110,1/1/2024 1:50,2.4486689999999998,48.82813,53.03819275,45.876735687255895,634.9537,74.62409,13.68634,16.16753,15.73351,15.11863,39.996359999999996,1,1234,Product_1
111,1/1/2024 1:51,2.4683450000000002,48.82813,53.03819275,45.876740000000005,641.4352,76.61227,13.534429999999999,16.16753,15.73351,15.053529999999999,39.336909999999996,1,1234,Product_1
112,1/1/2024 1:52,2.440799,48.78472,53.03819275,45.83333,638.1945,76.00725,13.628470000000002,16.16753,15.76968,15.08247,39.73565,1,1234,Product_1
113,1/1/2024 1:53,2.4634259999999997,48.69791,53.03819275,45.83333206,633.5648,79.14875,13.59954,16.16753,15.84925,15.11863,40.08507,1,1234,Product_1
114,1/1/2024 1:54,2.445718,48.654509999999995,53.03819275,45.83333206,632.9861,75.18528,13.64294,16.13136,15.73351,15.053529999999999,40.228809999999996,1,1234,Product_1
115,1/1/2024 1:55,2.453588,48.4375,53.03819275,45.83333206,648.2639,77.09318,13.56337,16.16753,15.415220000000001,15.169270000000001,39.74593,1,1234,Product_1
116,1/1/2024 1:56,2.455556,48.69791,53.03819275,45.83333206,631.0186,73.71715,13.49826,16.21094,15.653929999999999,15.08247,40.014520000000005,1,1234,Product_1
117,1/1/2024 1:57,2.444734,48.654509999999995,53.03819275,45.83333206,628.5880000000001,74.91669,13.64294,16.21094,15.53096,15.08247,40.2724,1,1234,Product_1
118,1/1/2024 1:58,2.466377,48.4809,53.03819,45.83333206,635.3009,75.26165999999999,13.56337,16.16753,15.85648,15.11863,41.3762,1,1234,Product_1
119,1/1/2024 1:59,2.444734,48.654509999999995,52.99479,45.83333206,638.8889,75.92811999999999,13.628470000000002,16.124129999999997,15.697339999999999,15.08247,42.0393,1,1234,Product_1
120,1/1/2024 2:00,2.441782,48.78472,52.99479,45.83333206,629.9768,73.51723,13.68634,16.16753,15.523729999999999,15.08247,42.189009999999996,1,1234,Product_1
121,1/1/2024 2:01,2.441782,48.78472,52.99479,45.83333206,629.9768,73.51723,13.68634,16.16753,15.523729999999999,15.08247,42.189009999999996,1,1234,Product_1
122,1/1/2024 2:02,2.4634259999999997,48.61111,53.125,45.83333206,636.4584,75.85675,13.55613,16.2037,15.653929999999999,15.16204,41.6168,1,1234,Product_1
123,1/1/2024 2:03,2.446702,48.654509999999995,53.03819,45.83333,633.2176,72.81007,13.650170000000001,16.16753,15.653929999999999,15.053529999999999,41.96083,1,1234,Product_1
124,1/1/2024 2:04,2.453588,48.69791,53.03819275,45.78993,629.2823,75.74284,13.534429999999999,16.13136,15.73351,15.11863,41.93098,1,1234,Product_1
125,1/1/2024 2:05,2.459491,48.78472,53.03819275,45.78992844,629.6296,76.11089,13.59954,16.1603,15.76968,15.08247,43.51464,1,1234,Product_1
126,1/1/2024 2:06,2.445718,48.78472,53.03819275,45.78992844,631.7129,77.82539,13.68634,16.124129999999997,15.653929999999999,15.08247,44.1105,1,1234,Product_1
127,1/1/2024 2:07,2.445718,48.78472,53.03819,45.78992844,631.7129,77.82539,13.68634,16.124129999999997,15.653929999999999,15.08247,44.1105,1,1234,Product_1
128,1/1/2024 2:08,2.444734,48.91493,52.99479,45.78992844,642.7083,74.54075999999999,13.614,16.21094,15.45139,15.08247,42.55291,1,1234,Product_1
129,1/1/2024 2:09,2.466377,49.001740000000005,52.994789123535206,45.78992844,624.8843,75.71705,13.679110000000001,16.16753,15.617770000000002,15.053529999999999,41.23488,1,1234,Product_1
130,1/1/2024 2:10,2.444734,48.91493,52.99479,45.78992844,632.2916,73.969,13.55613,16.16753,15.653929999999999,15.16204,40.792840000000005,1,1234,Product_1
131,1/1/2024 2:11,2.4614580000000004,48.91493,53.03819,45.78992844,637.1528,77.69456,13.64294,16.16753,15.697339999999999,15.11863,41.3069,1,1234,Product_1
132,1/1/2024 2:12,2.445718,48.871520000000004,53.03819,45.78992844,638.6573,76.48597,13.534429999999999,16.16753,15.70457,15.08247,42.085570000000004,1,1234,Product_1
133,1/1/2024 2:13,2.453588,48.82813,53.125,45.78992844,637.0369999999999,79.12985,13.679110000000001,16.24711,15.73351,15.08247,42.9128,1,1234,Product_1
134,1/1/2024 2:14,2.455556,48.871520000000004,53.03819,45.78992844,644.7916,77.27492,13.5923,16.13136,15.53096,15.11863,42.70485,1,1234,Product_1
135,1/1/2024 2:15,2.4486689999999998,48.871520000000004,52.99479,45.78992844,641.2037,78.01218,13.679110000000001,16.16753,15.588829999999998,15.08247,42.8988,1,1234,Product_1
136,1/1/2024 2:16,2.46441,49.001740000000005,53.03819,45.78992844,631.5972,75.93819,13.49826,16.13136,15.567129999999999,15.11863,41.97205,1,1234,Product_1
137,1/1/2024 2:17,2.444734,49.08854,52.99479,45.78992844,634.2593,74.73568,13.64294,16.13136,15.617770000000002,15.11863,41.39159,1,1234,Product_1
138,1/1/2024 2:18,2.466377,49.13194,52.994789123535206,45.78993,637.2686,76.46278000000001,13.534429999999999,16.16753,15.567129999999999,15.08247,41.1848,1,1234,Product_1
139,1/1/2024 2:19,2.44375,49.08854,52.994789123535206,45.746520000000004,622.4537,74.2026,13.650170000000001,16.16753,15.85648,15.08247,41.63523,1,1234,Product_1
140,1/1/2024 2:20,2.46441,49.13194,52.994789123535206,45.746524810790994,633.3333,76.11657,13.55613,16.21094,15.697339999999999,15.08247,42.00949,1,1234,Product_1
141,1/1/2024 2:21,2.46441,49.13194,52.99479,45.746524810790994,633.3333,76.11657,13.55613,16.21094,15.697339999999999,15.08247,42.00949,1,1234,Product_1
142,1/1/2024 2:22,2.456539,49.21875,53.03819,45.746524810790994,631.25,74.56232,13.64294,16.13136,15.653929999999999,15.11863,41.37865,1,1234,Product_1
143,1/1/2024 2:23,2.453588,49.26215,52.99479,45.746524810790994,622.6852,72.7142,13.56337,16.16753,15.567129999999999,15.16204,41.120490000000004,1,1234,Product_1
144,1/1/2024 2:24,2.446702,49.34896,53.03819,45.746520000000004,635.1852,75.13245,13.55613,16.124129999999997,15.567129999999999,15.010129999999998,41.011829999999996,1,1234,Product_1
145,1/1/2024 2:25,2.4634259999999997,49.34896,52.95139,45.65972,629.9768,74.8661,13.55613,16.21094,15.94329,15.08247,40.62807,1,1234,Product_1
146,1/1/2024 2:26,2.445718,49.34896,52.994789123535206,45.65972137,633.4490000000001,73.9398,13.49826,16.21094,15.567129999999999,15.010129999999998,40.90974,1,1234,Product_1
147,1/1/2024 2:27,2.466377,49.30555,53.03819,45.65972137,632.6389,74.93073000000001,13.534429999999999,16.124129999999997,15.697339999999999,15.11863,41.44443,1,1234,Product_1
148,1/1/2024 2:28,2.444734,49.435759999999995,52.99479,45.65972,636.8055,73.9752,13.679110000000001,16.124129999999997,15.76968,15.01736,41.33567,1,1234,Product_1
149,1/1/2024 2:29,2.46441,49.435759999999995,53.03819,45.61632,644.5602,74.73405,13.56337,16.124129999999997,15.653929999999999,15.11863,41.41357,1,1234,Product_1
150,1/1/2024 2:30,2.444734,49.435759999999995,52.99479,45.61631775,635.9954,71.54809,13.59954,16.124129999999997,15.84925,15.0897,40.45971,1,1234,Product_1
151,1/1/2024 2:31,2.456539,49.52257,53.03819,45.61632,634.9537,74.52608000000001,13.534429999999999,16.21094,15.653929999999999,15.11863,39.79051,1,1234,Product_1
152,1/1/2024 2:32,2.45162,49.56597,52.99479,45.57291,626.5046,72.13644000000001,13.56337,16.16753,15.45139,15.053529999999999,39.65224,1,1234,Product_1
153,1/1/2024 2:33,2.4486689999999998,49.47916,53.03819,45.572914123535206,640.0463,73.56846999999999,13.56337,16.16753,15.49479,15.08247,39.476820000000004,1,1234,Product_1
154,1/1/2024 2:34,2.4634259999999997,49.52257,53.03819,45.57291,633.4491,72.25764000000001,13.5923,16.16753,15.76968,15.053529999999999,39.25546,1,1234,Product_1
155,1/1/2024 2:35,2.444734,49.47916,52.99479,45.529509999999995,629.2823,72.4698,13.5055,16.13136,15.567129999999999,15.08247,39.15729,1,1234,Product_1
156,1/1/2024 2:36,2.466377,49.47916,52.99479,45.529510498046896,633.6805,74.45985,13.628470000000002,16.24711,15.697339999999999,15.06076,38.77143,1,1234,Product_1
157,1/1/2024 2:37,2.441782,49.47916,53.428819999999995,45.529510498046896,654.7454,72.75973,13.5923,16.13136,16.02286,15.16204,38.56793,1,1234,Product_1
158,1/1/2024 2:38,2.4683450000000002,49.52257,52.99479,45.529509999999995,630.0926,74.44075,13.614,16.16753,15.617770000000002,15.11863,38.60883,1,1234,Product_1
159,1/1/2024 2:39,2.444734,49.52257,52.994789123535206,45.44271,627.7778,71.02006999999999,13.5923,16.13136,15.53096,15.11863,39.21754,1,1234,Product_1
